,Billboard Chart Date,Title,Artist,Year,Spotify Song ID,Spotify Popularity Rating,Number of Weeks In Top 100
1168,2003-06-07,21 Questions,50 Cent Featuring Nate Dogg,2003,41bIQPBE1lFN0mmw6Lmssz,71.0,12
1169,2003-05-31,21 Questions,50 Cent Featuring Nate Dogg,2003,41bIQPBE1lFN0mmw6Lmssz,71.0,11
1170,2003-05-24,Get Busy,Sean Paul,2003,29WVoSfszipBuY4xwMFU4C,28.0,14
1171,2003-05-17,Get Busy,Sean Paul,2003,29WVoSfszipBuY4xwMFU4C,28.0,13
1172,2003-05-10,Get Busy,Sean Paul,2003,29WVoSfszipBuY4xwMFU4C,28.0,12
1173,2003-05-03,In Da Club,50 Cent,2003,4RY96Asd9IefaL3X4LOLZ8,72.0,17
1174,2003-04-26,In Da Club,50 Cent,2003,4RY96Asd9IefaL3X4LOLZ8,72.0,16
1175,2003-04-19,In Da Club,50 Cent,2003,4RY96Asd9IefaL3X4LOLZ8,72.0,15
1176,2003-04-12,In Da Club,50 Cent,2003,4RY96Asd9IefaL3X4LOLZ8,72.0,14
1177,2003-04-05,In Da Club,50 Cent,2003,4RY96Asd9IefaL3X4LOLZ8,72.0,13
1178,2003-03-29,In Da Club,50 Cent,2003,4RY96Asd9IefaL3X4LOLZ8,72.0,12
1179,2003-03-22,In Da Club,50 Cent,2003,4RY96Asd9IefaL3X4LOLZ8,72.0,11
1180,2003-03-15,In Da Club,50 Cent,2003,4RY96Asd9IefaL3X4LOLZ8,72.0,10
1181,2003-03-08,In Da Club,50 Cent,2003,4RY96Asd9IefaL3X4LOLZ8,72.0,9
1182,2003-03-01,All I Have,Jennifer Lopez Featuring LL Cool J,2003,0wTY5sJ8as96OVSLnWq9hG,19.0,10
1183,2003-02-22,All I Have,Jennifer Lopez Featuring LL Cool J,2003,0wTY5sJ8as96OVSLnWq9hG,19.0,9
1184,2003-02-15,All I Have,Jennifer Lopez Featuring LL Cool J,2003,0wTY5sJ8as96OVSLnWq9hG,19.0,8
1185,2003-02-08,All I Have,Jennifer Lopez Featuring LL Cool J,2003,0wTY5sJ8as96OVSLnWq9hG,19.0,7
1186,2003-02-01,"Bump, Bump, Bump",B2K & P. Diddy,2003,4CtA9FOOXtoiwV4KhVYbPl,43.0,10
1187,2003-01-25,Lose Yourself,Eminem,2003,44Ji9MPhi1FL1hwZibSHAS,40.0,17
1188,2003-01-18,Lose Yourself,Eminem,2003,44Ji9MPhi1FL1hwZibSHAS,40.0,16
1189,2003-01-11,Lose Yourself,Eminem,2003,44Ji9MPhi1FL1hwZibSHAS,40.0,15
1190,2003-01-04,Lose Yourself,Eminem,2003,44Ji9MPhi1FL1hwZibSHAS,40.0,14
1191,2002-12-28,Lose Yourself,Eminem,2002,6GkTKjv1XbFVdI2D8vvDPu,46.0,13
1192,2002-12-21,Lose Yourself,Eminem,2002,6GkTKjv1XbFVdI2D8vvDPu,46.0,12
1193,2002-12-14,Lose Yourself,Eminem,2002,6GkTKjv1XbFVdI2D8vvDPu,46.0,11
1194,2002-12-07,Lose Yourself,Eminem,2002,6GkTKjv1XbFVdI2D8vvDPu,46.0,10
1195,2002-11-30,Lose Yourself,Eminem,2002,6GkTKjv1XbFVdI2D8vvDPu,46.0,9
1196,2002-11-23,Lose Yourself,Eminem,2002,6GkTKjv1XbFVdI2D8vvDPu,46.0,8
1197,2002-11-16,Lose Yourself,Eminem,2002,6GkTKjv1XbFVdI2D8vvDPu,46.0,7
1198,2002-11-09,Lose Yourself,Eminem,2002,6GkTKjv1XbFVdI2D8vvDPu,46.0,6
1199,2002-11-02,Dilemma,Nelly Featuring Kelly Rowland,2002,0ARK753YaiJbpLUk7z5yIM,79.0,17
1200,2002-10-26,Dilemma,Nelly Featuring Kelly Rowland,2002,0ARK753YaiJbpLUk7z5yIM,79.0,16
1201,2002-10-19,Dilemma,Nelly Featuring Kelly Rowland,2002,0ARK753YaiJbpLUk7z5yIM,79.0,15
1202,2002-10-12,A Moment Like This,Kelly Clarkson,2002,1fuYq18uytyFMyBrFoUu6f,23.0,4
1203,2002-10-05,A Moment Like This,Kelly Clarkson,2002,1fuYq18uytyFMyBrFoUu6f,23.0,3
1204,2002-09-28,Dilemma,Nelly Featuring Kelly Rowland,2002,0ARK753YaiJbpLUk7z5yIM,79.0,12
1205,2002-09-21,Dilemma,Nelly Featuring Kelly Rowland,2002,0ARK753YaiJbpLUk7z5yIM,79.0,11
1206,2002-09-14,Dilemma,Nelly Featuring Kelly Rowland,2002,0ARK753YaiJbpLUk7z5yIM,79.0,10
1207,2002-09-07,Dilemma,Nelly Featuring Kelly Rowland,2002,0ARK753YaiJbpLUk7z5yIM,79.0,9
1208,2002-08-31,Dilemma,Nelly Featuring Kelly Rowland,2002,0ARK753YaiJbpLUk7z5yIM,79.0,8
1209,2002-08-24,Dilemma,Nelly Featuring Kelly Rowland,2002,0ARK753YaiJbpLUk7z5yIM,79.0,7
1210,2002-08-17,Dilemma,Nelly Featuring Kelly Rowland,2002,0ARK753YaiJbpLUk7z5yIM,79.0,6
1211,2002-08-10,Hot In Herre,Nelly,2002,04KTF78FFg8sOHC1BADqbY,73.0,15
1212,2002-08-03,Hot In Herre,Nelly,2002,04KTF78FFg8sOHC1BADqbY,73.0,14
1213,2002-07-27,Hot In Herre,Nelly,2002,04KTF78FFg8sOHC1BADqbY,73.0,13
1214,2002-07-20,Hot In Herre,Nelly,2002,04KTF78FFg8sOHC1BADqbY,73.0,12
1215,2002-07-13,Hot In Herre,Nelly,2002,04KTF78FFg8sOHC1BADqbY,73.0,11
1216,2002-07-06,Hot In Herre,Nelly,2002,04KTF78FFg8sOHC1BADqbY,73.0,10
1217,2002-06-29,Hot In Herre,Nelly,2002,04KTF78FFg8sOHC1BADqbY,73.0,9
1218,2002-06-22,Foolish,Ashanti,2002,6zMUIb4uce1CzpbjR3vMdN,72.0,19
1219,2002-06-15,Foolish,Ashanti,2002,6zMUIb4uce1CzpbjR3vMdN,72.0,18
1220,2002-06-08,Foolish,Ashanti,2002,6zMUIb4uce1CzpbjR3vMdN,72.0,17
1221,2002-06-01,Foolish,Ashanti,2002,6zMUIb4uce1CzpbjR3vMdN,72.0,16
1222,2002-05-25,Foolish,Ashanti,2002,6zMUIb4uce1CzpbjR3vMdN,72.0,15
1223,2002-05-18,Foolish,Ashanti,2002,6zMUIb4uce1CzpbjR3vMdN,72.0,14
1224,2002-05-11,Foolish,Ashanti,2002,6zMUIb4uce1CzpbjR3vMdN,72.0,13
1225,2002-05-04,Foolish,Ashanti,2002,6zMUIb4uce1CzpbjR3vMdN,72.0,12
1226,2002-04-27,Foolish,Ashanti,2002,6zMUIb4uce1CzpbjR3vMdN,72.0,11
1227,2002-04-20,Foolish,Ashanti,2002,6zMUIb4uce1CzpbjR3vMdN,72.0,10
1228,2002-04-13,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,2002,5ahFyKndeg1hqfmNumL3WF,58.0,16
1229,2002-04-06,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,2002,5ahFyKndeg1hqfmNumL3WF,58.0,15
1230,2002-03-30,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,2002,5ahFyKndeg1hqfmNumL3WF,58.0,14
1231,2002-03-23,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,2002,5ahFyKndeg1hqfmNumL3WF,58.0,13
1232,2002-03-16,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,2002,5ahFyKndeg1hqfmNumL3WF,58.0,12
1233,2002-03-09,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,2002,5ahFyKndeg1hqfmNumL3WF,58.0,11
1234,2002-03-02,Always On Time,Ja Rule Featuring Ashanti,2002,7bkJuEkI4MPVfiU6jCR4t4,40.0,16
1235,2002-02-23,Always On Time,Ja Rule Featuring Ashanti,2002,7bkJuEkI4MPVfiU6jCR4t4,40.0,15
1241,2002-01-12,How You Remind Me,Nickelback,2002,4IUO0SwgMNsyvtqt8u2dVM,7,19
1242,2002-01-05,How You Remind Me,Nickelback,2002,4IUO0SwgMNsyvtqt8u2dVM,7,18
1243,2001-12-29,How You Remind Me,Nickelback,2001,0gmbgwZ8iqyMPmXefof8Yf,79,17
1244,2001-12-22,How You Remind Me,Nickelback,2001,0gmbgwZ8iqyMPmXefof8Yf,79,16
1245,2001-12-15,U Got It Bad,Usher,2001,7J41dYQolQJEtj3UmKLu5r,71,13
1246,2001-12-08,Family Affair,Mary J. Blige,2001,3aw9iWUQ3VrPQltgwvN9Xu,72,20
1247,2001-12-01,Family Affair,Mary J. Blige,2001,3aw9iWUQ3VrPQltgwvN9Xu,72,19
1248,2001-11-24,Family Affair,Mary J. Blige,2001,3aw9iWUQ3VrPQltgwvN9Xu,72,18
1249,2001-11-17,Family Affair,Mary J. Blige,2001,3aw9iWUQ3VrPQltgwvN9Xu,72,17
1250,2001-11-10,Family Affair,Mary J. Blige,2001,3aw9iWUQ3VrPQltgwvN9Xu,72,16
1251,2001-11-03,Family Affair,Mary J. Blige,2001,3aw9iWUQ3VrPQltgwvN9Xu,72,15
1252,2001-10-27,I'm Real,Jennifer Lopez Featuring Ja Rule,2001,1P5vjPu3EPoPwDSikHOiiq,55,17
1253,2001-10-20,I'm Real,Jennifer Lopez Featuring Ja Rule,2001,1P5vjPu3EPoPwDSikHOiiq,55,16
1254,2001-10-13,Fallin',Alicia Keys,2001,3unsLiH5FXmaDWtT5Imolu,75,18
1255,2001-11-17,Family Affair,Mary J. Blige,2001,3aw9iWUQ3VrPQltgwvN9Xu,72,17
1256,2001-11-10,Family Affair,Mary J. Blige,2001,3aw9iWUQ3VrPQltgwvN9Xu,72,16
1257,2001-11-03,Family Affair,Mary J. Blige,2001,3aw9iWUQ3VrPQltgwvN9Xu,72,15
1258,2001-10-27,I'm Real,Jennifer Lopez Featuring Ja Rule,2001,1P5vjPu3EPoPwDSikHOiiq,55,17
1259,2001-10-20,I'm Real,Jennifer Lopez Featuring Ja Rule,2001,1P5vjPu3EPoPwDSikHOiiq,55,16
1260,2001-10-13,Fallin',Alicia Keys,2001,3unsLiH5FXmaDWtT5Imolu,75,18
1261,2001-10-06,Fallin',Alicia Keys,2001,3unsLiH5FXmaDWtT5Imolu,75,17
1262,2001-09-29,Fallin',Alicia Keys,2001,3unsLiH5FXmaDWtT5Imolu,75,16
1263,2001-09-22,I'm Real,Jennifer Lopez Featuring Ja Rule,2001,1P5vjPu3EPoPwDSikHOiiq,55,12
1264,2001-09-15,I'm Real,Jennifer Lopez Featuring Ja Rule,2001,1P5vjPu3EPoPwDSikHOiiq,55,11
1265,2001-09-08,I'm Real,Jennifer Lopez Featuring Ja Rule,2001,1P5vjPu3EPoPwDSikHOiiq,55,10
1266,2001-09-01,Fallin',Alicia Keys,2001,3unsLiH5FXmaDWtT5Imolu,75,12
1267,2001-08-25,Fallin',Alicia Keys,2001,3unsLiH5FXmaDWtT5Imolu,75,11
1268,2001-08-18,Fallin',Alicia Keys,2001,3unsLiH5FXmaDWtT5Imolu,75,10
1269,2001-08-11,Bootylicious,Destiny's Child,2001,31CsLSgn0HdZEVC8Bnnmvr,65,10
1270,2001-08-04,Bootylicious,Destiny's Child,2001,31CsLSgn0HdZEVC8Bnnmvr,65,9
1271,2001-07-28,U Remind Me,Usher,2001,2QsZVnbWVSjKMXK6K3uRBL,74,7
1272,2001-07-21,U Remind Me,Usher,2001,2QsZVnbWVSjKMXK6K3uRBL,74,6
1273,2001-07-14,U Remind Me,Usher,2001,2QsZVnbWVSjKMXK6K3uRBL,74,5
1274,2001-07-07,U Remind Me,Usher,2001,2QsZVnbWVSjKMXK6K3uRBL,74,4
1275,2001-06-30,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",2001,7GQqj9jRtDkMp8zByehXQI,64,12
1276,2001-06-23,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",2001,7GQqj9jRtDkMp8zByehXQI,64,11
1277,2001-06-16,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",2001,7GQqj9jRtDkMp8zByehXQI,64,10
1278,2001-06-09,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",2001,7GQqj9jRtDkMp8zByehXQI,64,9
1279,2001-06-02,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",2001,7GQqj9jRtDkMp8zByehXQI,64,8
1280,2001-05-26,All For You,Janet,2001,5X8kkUaUlAyAUr9TYqDFTH,59,11
1281,2001-05-19,All For You,Janet,2001,5X8kkUaUlAyAUr9TYqDFTH,59,10
1282,2001-05-12,All For You,Janet,2001,5X8kkUaUlAyAUr9TYqDFTH,59,9
1283,2001-05-05,All For You,Janet,2001,5X8kkUaUlAyAUr9TYqDFTH,59,8
1284,2001-04-28,All For You,Janet,2001,5X8kkUaUlAyAUr9TYqDFTH,59,7
1285,2001-04-21,All For You,Janet,2001,5X8kkUaUlAyAUr9TYqDFTH,59,6
1286,2001-04-14,All For You,Janet,2001,5X8kkUaUlAyAUr9TYqDFTH,59,5
1287,2001-04-07,Butterfly,Crazy Town,2001,2itcYu5GSP50cfgY2Un2Ak,40,14
1288,2001-03-31,Angel,Shaggy Featuring Rayvon,2001,2LLcI3oU4CedCQDV5tJ1SK,50,14
1289,2001-03-24,Butterfly,Crazy Town,2001,2itcYu5GSP50cfgY2Un2Ak,40,12
1290,2001-03-17,Stutter,Joe Featuring Mystikal,2001,1GWXTEgo6F4daJe7IauZEa,0,11
1291,2001-03-10,Stutter,Joe Featuring Mystikal,2001,1GWXTEgo6F4daJe7IauZEa,0,10
1292,2001-03-03,Stutter,Joe Featuring Mystikal,2001,1GWXTEgo6F4daJe7IauZEa,0,9
1293,2001-02-24,Stutter,Joe Featuring Mystikal,2001,1GWXTEgo6F4daJe7IauZEa,0,8
1294,2001-02-17,Ms. Jackson,OutKast,2001,6iGbUST3l2xFB3B8aK8wwW,50,15
1295,2001-02-10,It Wasn't Me,"Shaggy Featuring Ricardo ""RikRok"" Ducent",2001,7rPxHeKr8rugooSXDph1aB,3,15
1296,2001-02-03,It Wasn't Me,"Shaggy Featuring Ricardo ""RikRok"" Ducent",2001,7rPxHeKr8rugooSXDph1aB,3,14
1313,2000-10-07,Music,Madonna,2000,63W11KVHDOpSlh3XMQ7qMg,76,9
1314,2000-09-30,Music,Madonna,2000,63W11KVHDOpSlh3XMQ7qMg,76,8
1315,2000-09-23,Music,Madonna,2000,63W11KVHDOpSlh3XMQ7qMg,76,7
1316,2000-09-16,Music,Madonna,2000,63W11KVHDOpSlh3XMQ7qMg,76,6
1317,2000-09-09,Doesn't Really Matter,Janet,2000,0calZiHD3eVfJrHDCwzjW6,24,13
1318,2000-09-02,Doesn't Really Matter,Janet,2000,0calZiHD3eVfJrHDCwzjW6,24,12
1319,2000-08-26,Doesn't Really Matter,Janet,2000,0calZiHD3eVfJrHDCwzjW6,24,11
1320,2000-08-19,Incomplete,Sisqo,2000,6NuJs9MZyl5WoUpGubSe4c,0,9
1321,2000-08-12,Incomplete,Sisqo,2000,6NuJs9MZyl5WoUpGubSe4c,0,8
1322,2000-08-05,It's Gonna Be Me,'N Sync,2000,2AW37v0bDyuOzGP3XnmFuA,67,14
1323,2000-07-29,It's Gonna Be Me,'N Sync,2000,2AW37v0bDyuOzGP3XnmFuA,67,13
1324,2000-07-22,Bent,matchbox twenty,2000,6fA7akEuTUL3dW1V0GELaZ,55,13
1325,2000-07-15,Everything You Want,Vertical Horizon,2000,4vXM6nJT5IgfQa9xKI9Da7,9,26
1326,2000-07-08,Be With You,Enrique Iglesias,2000,4du0TY3NTgvQGlelrBHfDL,57,15
1327,2000-07-01,Be With You,Enrique Iglesias,2000,4du0TY3NTgvQGlelrBHfDL,57,14
1328,2000-06-24,Be With You,Enrique Iglesias,2000,4du0TY3NTgvQGlelrBHfDL,57,13
1329,2000-06-17,Try Again,Aaliyah,2000,6HDvYZN8OPkkR5gYDtGrue,23,14
1330,2000-06-10,Maria Maria,Santana Featuring The Product G&B,2000,7vOhmiURT3Bv8iFeNxw7Oh,48,18
1331,2000-06-03,Maria Maria,Santana Featuring The Product G&B,2000,7vOhmiURT3Bv8iFeNxw7Oh,48,17
1332,2000-05-27,Maria Maria,Santana Featuring The Product G&B,2000,7vOhmiURT3Bv8iFeNxw7Oh,48,16
1333,2000-05-20,Maria Maria,Santana Featuring The Product G&B,2000,7vOhmiURT3Bv8iFeNxw7Oh,48,15
1334,2000-05-13,Maria Maria,Santana Featuring The Product G&B,2000,7vOhmiURT3Bv8iFeNxw7Oh,48,14
1335,2000-05-06,Maria Maria,Santana Featuring The Product G&B,2000,7vOhmiURT3Bv8iFeNxw7Oh,48,13
1336,2000-04-29,Maria Maria,Santana Featuring The Product G&B,2000,7vOhmiURT3Bv8iFeNxw7Oh,48,12
1337,2000-04-22,Maria Maria,Santana Featuring The Product G&B,2000,7vOhmiURT3Bv8iFeNxw7Oh,48,11
1338,2000-04-15,Maria Maria,Santana Featuring The Product G&B,2000,7vOhmiURT3Bv8iFeNxw7Oh,48,10
1339,2000-04-08,Maria Maria,Santana Featuring The Product G&B,2000,7vOhmiURT3Bv8iFeNxw7Oh,48,9
1340,2000-04-01,Say My Name,Destiny's Child,2000,6WAhLCL1XchQzYjl15rnFp,49,15
1341,2000-03-25,Say My Name,Destiny's Child,2000,6WAhLCL1XchQzYjl15rnFp,49,14
1342,2000-03-18,Say My Name,Destiny's Child,2000,6WAhLCL1XchQzYjl15rnFp,49,13
1343,2000-03-11,Amazed,Lonestar,2000,1amlgIcPm6vgARnIzGG8K4,34,32
1344,2000-03-04,Amazed,Lonestar,2000,1amlgIcPm6vgARnIzGG8K4,34,31
1345,2000-02-26,I Knew I Loved You,Savage Garden,2000,0JgQ1tl7q1AMbT8YaardMk,16,19
1346,2000-02-19,Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees,2000,6nTcn8CybBcx0t7IaXEJ6O,45,11
1347,2000-02-12,I Knew I Loved You,Savage Garden,2000,0JgQ1tl7q1AMbT8YaardMk,16,17
1348,2000-02-05,I Knew I Loved You,Savage Garden,2000,0JgQ1tl7q1AMbT8YaardMk,16,16
1349,2000-01-29,I Knew I Loved You,Savage Garden,2000,0JgQ1tl7q1AMbT8YaardMk,16,15
1352,2000-01-08,Smooth,Santana Featuring Rob Thomas,2000,2J8sJTFiOdsELIyMX2X9jH,26,24
1353,2000-01-01,Smooth,Santana Featuring Rob Thomas,2000,2J8sJTFiOdsELIyMX2X9jH,26,23
