,Billboard Chart Date,Year,Month,Title,Artist,Genre,Spotify Song ID,Spotify Popularity Rating,Number of Weeks In Top 100,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Explicitness,Duration (mins),Time Signature
985,2006-12-09,2006,12,I Wanna Love You,Akon Featuring Snoop Dogg,Hip-Hop/Rap,4xAk8Lw82G3YoVSOdVAsBx,68.0,9,0.866,0.454,0.0,-9.383,1.0,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,1.0,4.117783333333334,4.0
986,2006-12-02,2006,12,I Wanna Love You,Akon Featuring Snoop Dogg,Hip-Hop/Rap,4xAk8Lw82G3YoVSOdVAsBx,68.0,8,0.866,0.454,0.0,-9.383,1.0,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,1.0,4.117783333333334,4.0
987,2006-11-25,2006,11,My Love,Justin Timberlake Featuring T.I.,Pop,4NeOWqHmlrGRuBvsLJC9rL,72.0,10,0.772,0.68,11.0,-5.881,0.0,0.224,0.277,1.17e-05,0.682,0.807,119.953,0.0,4.602666666666667,4.0
988,2006-11-18,2006,11,My Love,Justin Timberlake Featuring T.I.,Pop,4NeOWqHmlrGRuBvsLJC9rL,72.0,9,0.772,0.68,11.0,-5.881,0.0,0.224,0.277,1.17e-05,0.682,0.807,119.953,0.0,4.602666666666667,4.0
989,2006-11-11,2006,11,My Love,Justin Timberlake Featuring T.I.,Pop,4NeOWqHmlrGRuBvsLJC9rL,72.0,8,0.772,0.68,11.0,-5.881,0.0,0.224,0.277,1.17e-05,0.682,0.807,119.953,0.0,4.602666666666667,4.0
990,2006-11-04,2006,11,Money Maker,Ludacris Featuring Pharrell,Hip-Hop/Rap,2JpUkUR0OsOlUUfm6iS8ic,62.0,11,0.464,0.598,1.0,-6.79,1.0,0.27,0.149,0.0,0.299,0.612,79.732,1.0,3.84355,4.0
991,2006-10-28,2006,10,Money Maker,Ludacris Featuring Pharrell,Hip-Hop/Rap,2JpUkUR0OsOlUUfm6iS8ic,62.0,10,0.464,0.598,1.0,-6.79,1.0,0.27,0.149,0.0,0.299,0.612,79.732,1.0,3.84355,4.0
992,2006-10-21,2006,10,SexyBack,Justin Timberlake,Pop,0O45fw2L5vsWpdsOdXwNAR,76.0,14,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,1.0,4.04555,4.0
993,2006-10-14,2006,10,SexyBack,Justin Timberlake,Pop,0O45fw2L5vsWpdsOdXwNAR,76.0,13,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,1.0,4.04555,4.0
994,2006-10-07,2006,10,SexyBack,Justin Timberlake,Pop,0O45fw2L5vsWpdsOdXwNAR,76.0,12,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,1.0,4.04555,4.0
995,2006-09-30,2006,9,SexyBack,Justin Timberlake,Pop,0O45fw2L5vsWpdsOdXwNAR,76.0,11,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,1.0,4.04555,4.0
996,2006-09-23,2006,9,SexyBack,Justin Timberlake,Pop,0O45fw2L5vsWpdsOdXwNAR,76.0,10,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,1.0,4.04555,4.0
997,2006-09-16,2006,9,SexyBack,Justin Timberlake,Pop,0O45fw2L5vsWpdsOdXwNAR,76.0,9,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,1.0,4.04555,4.0
998,2006-09-09,2006,9,SexyBack,Justin Timberlake,Pop,0O45fw2L5vsWpdsOdXwNAR,76.0,8,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,1.0,4.04555,4.0
999,2006-09-02,2006,9,London Bridge,Fergie,Hip-Hop/Rap,7jRoWfRlLnGYEIEn4t4kbq,63.0,5,0.769,0.609,1.0,-5.894,1.0,0.35700000000000004,0.21600000000000005,0.0,0.166,0.633,90.951,1.0,4.0217833333333335,4.0
1000,2006-08-26,2006,8,London Bridge,Fergie,Hip-Hop/Rap,7jRoWfRlLnGYEIEn4t4kbq,63.0,4,0.769,0.609,1.0,-5.894,1.0,0.35700000000000004,0.21600000000000005,0.0,0.166,0.633,90.951,1.0,4.0217833333333335,4.0
1001,2006-08-19,2006,8,London Bridge,Fergie,Hip-Hop/Rap,7jRoWfRlLnGYEIEn4t4kbq,63.0,3,0.769,0.609,1.0,-5.894,1.0,0.35700000000000004,0.21600000000000005,0.0,0.166,0.633,90.951,1.0,4.0217833333333335,4.0
1002,2006-08-12,2006,8,Promiscuous,Nelly Furtado Featuring Timbaland,Pop,47aQT2aV12TyilaoYi1NiD,67.0,13,0.795,0.978,10.0,-6.097,0.0,0.0459,0.046,8.290000000000001e-05,0.14300000000000002,0.843,114.321,0.0,4.036666666666667,4.0
1003,2006-08-05,2006,8,Promiscuous,Nelly Furtado Featuring Timbaland,Pop,47aQT2aV12TyilaoYi1NiD,67.0,12,0.795,0.978,10.0,-6.097,0.0,0.0459,0.046,8.290000000000001e-05,0.14300000000000002,0.843,114.321,0.0,4.036666666666667,4.0
1004,2006-07-29,2006,7,Promiscuous,Nelly Furtado Featuring Timbaland,Pop,47aQT2aV12TyilaoYi1NiD,67.0,11,0.795,0.978,10.0,-6.097,0.0,0.0459,0.046,8.290000000000001e-05,0.14300000000000002,0.843,114.321,0.0,4.036666666666667,4.0
1005,2006-07-22,2006,7,Promiscuous,Nelly Furtado Featuring Timbaland,Pop,47aQT2aV12TyilaoYi1NiD,67.0,10,0.795,0.978,10.0,-6.097,0.0,0.0459,0.046,8.290000000000001e-05,0.14300000000000002,0.843,114.321,0.0,4.036666666666667,4.0
1006,2006-07-15,2006,7,Promiscuous,Nelly Furtado Featuring Timbaland,Pop,47aQT2aV12TyilaoYi1NiD,67.0,9,0.795,0.978,10.0,-6.097,0.0,0.0459,0.046,8.290000000000001e-05,0.14300000000000002,0.843,114.321,0.0,4.036666666666667,4.0
1007,2006-07-08,2006,7,Promiscuous,Nelly Furtado Featuring Timbaland,Pop,47aQT2aV12TyilaoYi1NiD,67.0,8,0.795,0.978,10.0,-6.097,0.0,0.0459,0.046,8.290000000000001e-05,0.14300000000000002,0.843,114.321,0.0,4.036666666666667,4.0
1008,2006-07-01,2006,7,Do I Make You Proud,Taylor Hicks,Pop,2jv9Ppwz9u3lqWfXV0q2sW,33.0,1,0.463,0.524,1.0,-8.207,1.0,0.0316,0.026,0.0,0.102,0.308,144.055,0.0,4.1448833333333335,4.0
1009,2006-06-24,2006,6,Hips Don't Lie,Shakira Featuring Wyclef Jean,Pop,6xyh310ZKNAUir0LaSlBLp,13.0,13,0.777,0.921,10.0,-2.959,0.0,0.0676,0.0693,0.00927,0.3670000000000001,0.902,99.818,0.0,3.5437833333333333,4.0
1010,2006-06-17,2006,6,Hips Don't Lie,Shakira Featuring Wyclef Jean,Pop,6xyh310ZKNAUir0LaSlBLp,13.0,12,0.777,0.921,10.0,-2.959,0.0,0.0676,0.0693,0.00927,0.3670000000000001,0.902,99.818,0.0,3.5437833333333333,4.0
1011,2006-06-10,2006,6,Ridin',Chamillionaire Featuring Krayzie Bone,Hip-Hop/Rap,60R2v9lheAu3lwZwAFxMZK,56.0,15,0.7909999999999999,0.613,1.0,-11.628,0.0,0.0763,0.0986,0.0,0.0765,0.8959999999999999,143.017,1.0,2.844,4.0
1012,2006-06-03,2006,6,Ridin',Chamillionaire Featuring Krayzie Bone,Hip-Hop/Rap,60R2v9lheAu3lwZwAFxMZK,56.0,14,0.7909999999999999,0.613,1.0,-11.628,0.0,0.0763,0.0986,0.0,0.0765,0.8959999999999999,143.017,1.0,2.844,4.0
1013,2006-05-27,2006,5,SOS,Rihanna,Pop,30cSNer6TV8x2utjULVeQ5,70.0,14,0.677,0.6709999999999999,7.0,-4.905,1.0,0.0361,0.004,5.07e-05,0.413,0.527,137.046,0.0,3.982,4.0
1014,2006-05-20,2006,5,SOS,Rihanna,Pop,30cSNer6TV8x2utjULVeQ5,70.0,13,0.677,0.6709999999999999,7.0,-4.905,1.0,0.0361,0.004,5.07e-05,0.413,0.527,137.046,0.0,3.982,4.0
1015,2006-05-13,2006,5,SOS,Rihanna,Pop,30cSNer6TV8x2utjULVeQ5,70.0,12,0.677,0.6709999999999999,7.0,-4.905,1.0,0.0361,0.004,5.07e-05,0.413,0.527,137.046,0.0,3.982,4.0
1016,2006-05-06,2006,5,Bad Day,Daniel Powter,Rock,6x9lN6tnKxNus2di90qYyo,16.0,11,0.759,0.491,8.0,-9.176,1.0,0.0403,0.141,0.0,0.198,0.43,140.016,0.0,3.951333333333333,4.0
1017,2006-04-29,2006,4,Bad Day,Daniel Powter,Rock,6x9lN6tnKxNus2di90qYyo,16.0,10,0.759,0.491,8.0,-9.176,1.0,0.0403,0.141,0.0,0.198,0.43,140.016,0.0,3.951333333333333,4.0
1018,2006-04-22,2006,4,Bad Day,Daniel Powter,Rock,6x9lN6tnKxNus2di90qYyo,16.0,9,0.759,0.491,8.0,-9.176,1.0,0.0403,0.141,0.0,0.198,0.43,140.016,0.0,3.951333333333333,4.0
1019,2006-04-15,2006,4,Bad Day,Daniel Powter,Rock,6x9lN6tnKxNus2di90qYyo,16.0,8,0.759,0.491,8.0,-9.176,1.0,0.0403,0.141,0.0,0.198,0.43,140.016,0.0,3.951333333333333,4.0
1020,2006-04-08,2006,4,Bad Day,Daniel Powter,Rock,6x9lN6tnKxNus2di90qYyo,16.0,7,0.759,0.491,8.0,-9.176,1.0,0.0403,0.141,0.0,0.198,0.43,140.016,0.0,3.951333333333333,4.0
1021,2006-04-01,2006,4,Temperature,Sean Paul,Pop,2RsU0VPUINvPjo3H8cJP6Y,21.0,11,0.414,0.774,0.0,-8.703,1.0,0.038,0.0154,4.760000000000001e-05,0.35,0.364,132.093,0.0,1.5662166666666666,4.0
1022,2006-03-25,2006,3,So Sick,Ne-Yo,R&B/Soul,6brl7bwOHmGFkNw3MBqssT,78.0,16,0.452,0.574,6.0,-8.336,1.0,0.31,0.246,0.0,0.189,0.58,92.791,0.0,3.453116666666667,4.0
1023,2006-03-18,2006,3,So Sick,Ne-Yo,R&B/Soul,6brl7bwOHmGFkNw3MBqssT,78.0,15,0.452,0.574,6.0,-8.336,1.0,0.31,0.246,0.0,0.189,0.58,92.791,0.0,3.453116666666667,4.0
1024,2006-03-11,2006,3,You're Beautiful,James Blunt,Pop,0Wt0LiQPwDLEu6d1iH4b1k,55.0,18,0.53,0.539,0.0,-7.728,1.0,0.0293,0.282,0.018000000000000002,0.11,0.298,81.686,1.0,4.21445,4.0
1025,2006-03-04,2006,3,Check On It,Beyonce Featuring Slim Thug,Pop,2RWxrpsFshOBFwRBRstUlQ,56.0,16,0.705,0.7959999999999999,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.8640000000000001,166.042,0.0,3.50755,4.0
1026,2006-02-25,2006,2,Check On It,Beyonce Featuring Slim Thug,Pop,2RWxrpsFshOBFwRBRstUlQ,56.0,15,0.705,0.7959999999999999,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.8640000000000001,166.042,0.0,3.50755,4.0
1027,2006-02-18,2006,2,Check On It,Beyonce Featuring Slim Thug,Pop,2RWxrpsFshOBFwRBRstUlQ,56.0,14,0.705,0.7959999999999999,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.8640000000000001,166.042,0.0,3.50755,4.0
1028,2006-02-11,2006,2,Check On It,Beyonce Featuring Slim Thug,Pop,2RWxrpsFshOBFwRBRstUlQ,56.0,13,0.705,0.7959999999999999,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.8640000000000001,166.042,0.0,3.50755,4.0
1029,2006-02-04,2006,2,Check On It,Beyonce Featuring Slim Thug,Pop,2RWxrpsFshOBFwRBRstUlQ,56.0,12,0.705,0.7959999999999999,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.8640000000000001,166.042,0.0,3.50755,4.0
1030,2006-01-28,2006,1,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",Hip-Hop/Rap,775K4G3sGCrwRX93AQtVin,41.0,11,0.758,0.569,1.0,-10.482,1.0,0.0699,0.185,0.0,0.399,0.6759999999999999,101.658,1.0,3.368933333333333,4.0
1031,2006-01-21,2006,1,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",Hip-Hop/Rap,775K4G3sGCrwRX93AQtVin,41.0,10,0.758,0.569,1.0,-10.482,1.0,0.0699,0.185,0.0,0.399,0.6759999999999999,101.658,1.0,3.368933333333333,4.0
1032,2006-01-14,2006,1,Laffy Taffy,D4L,Hip-Hop/Rap,0HQ2VRVBP04SvhDMEXMnBO,37.0,16,0.971,0.393,11.0,-10.172,0.0,0.39,0.607,0.0025800000000000003,0.17600000000000002,0.7709999999999999,116.057,1.0,3.49155,4.0
1033,2006-01-07,2006,1,Don't Forget About Us,Mariah Carey,Electronic,6wT8sMxu3nsbQbyFEmHTDE,9.0,12,0.767,0.445,3.0,-9.121,1.0,0.0756,0.363,0.0,0.348,0.742,143.023,0.0,3.81245,4.0
1034,2005-12-31,2005,12,Don't Forget About Us,Mariah Carey,Electronic,2hQU8LNZFUcXLUwqeABX3K,60.0,11,0.7,0.529,10.0,-6.816,0.0,0.0395,0.0422,0.0,0.101,0.386,143.555,0.0,3.897783333333333,4.0
1035,2005-12-24,2005,12,Run It!,Chris Brown,R&B/Soul,7xYnUQigPoIDAMPVK79NEq,72.0,18,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,0.0,3.8311166666666665,4.0
1036,2005-12-17,2005,12,Run It!,Chris Brown,R&B/Soul,7xYnUQigPoIDAMPVK79NEq,72.0,17,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,0.0,3.8311166666666665,4.0
1037,2005-12-10,2005,12,Run It!,Chris Brown,R&B/Soul,7xYnUQigPoIDAMPVK79NEq,72.0,16,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,0.0,3.8311166666666665,4.0
1038,2005-12-03,2005,12,Run It!,Chris Brown,R&B/Soul,7xYnUQigPoIDAMPVK79NEq,72.0,15,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,0.0,3.8311166666666665,4.0
1039,2005-11-26,2005,11,Run It!,Chris Brown,R&B/Soul,7xYnUQigPoIDAMPVK79NEq,72.0,14,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,0.0,3.8311166666666665,4.0
1040,2005-11-19,2005,11,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,1PS1QMdUqOal0ai3Gt7sDQ,79.0,17,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,1.0,3.46045,4.0
1041,2005-11-12,2005,11,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,1PS1QMdUqOal0ai3Gt7sDQ,79.0,16,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,1.0,3.46045,4.0
1042,2005-11-05,2005,11,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,1PS1QMdUqOal0ai3Gt7sDQ,79.0,15,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,1.0,3.46045,4.0
1043,2005-10-29,2005,10,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,1PS1QMdUqOal0ai3Gt7sDQ,79.0,14,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,1.0,3.46045,4.0
1044,2005-10-22,2005,10,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,1PS1QMdUqOal0ai3Gt7sDQ,79.0,13,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,1.0,3.46045,4.0
1045,2005-10-15,2005,10,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,1PS1QMdUqOal0ai3Gt7sDQ,79.0,12,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,1.0,3.46045,4.0
1046,2005-10-08,2005,10,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,1PS1QMdUqOal0ai3Gt7sDQ,79.0,11,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,1.0,3.46045,4.0
1047,2005-10-01,2005,10,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,1PS1QMdUqOal0ai3Gt7sDQ,79.0,10,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,1.0,3.46045,4.0
1048,2005-09-24,2005,9,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,1PS1QMdUqOal0ai3Gt7sDQ,79.0,9,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,1.0,3.46045,4.0
1049,2005-09-17,2005,9,Gold Digger,Kanye West Featuring Jamie Foxx,Hip-Hop/Rap,1PS1QMdUqOal0ai3Gt7sDQ,79.0,8,0.631,0.696,1.0,-5.572,0.0,0.348,0.0192,0.0,0.0554,0.621,92.941,1.0,3.46045,4.0
1050,2005-09-10,2005,9,We Belong Together,Mariah Carey,Pop,3LmvfNUQtglbTrydsdIqFU,72.0,22,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,0.0,3.3566666666666665,4.0
1051,2005-09-03,2005,9,We Belong Together,Mariah Carey,Pop,3LmvfNUQtglbTrydsdIqFU,72.0,21,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,0.0,3.3566666666666665,4.0
1052,2005-08-27,2005,8,We Belong Together,Mariah Carey,Pop,3LmvfNUQtglbTrydsdIqFU,72.0,20,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,0.0,3.3566666666666665,4.0
1053,2005-08-20,2005,8,We Belong Together,Mariah Carey,Pop,3LmvfNUQtglbTrydsdIqFU,72.0,19,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,0.0,3.3566666666666665,4.0
1054,2005-08-13,2005,8,We Belong Together,Mariah Carey,Pop,3LmvfNUQtglbTrydsdIqFU,72.0,18,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,0.0,3.3566666666666665,4.0
1055,2005-08-06,2005,8,We Belong Together,Mariah Carey,Pop,3LmvfNUQtglbTrydsdIqFU,72.0,17,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,0.0,3.3566666666666665,4.0
1056,2005-07-30,2005,7,We Belong Together,Mariah Carey,Pop,3LmvfNUQtglbTrydsdIqFU,72.0,16,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,0.0,3.3566666666666665,4.0
1057,2005-07-23,2005,7,We Belong Together,Mariah Carey,Pop,3LmvfNUQtglbTrydsdIqFU,72.0,15,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,0.0,3.3566666666666665,4.0
1058,2005-07-16,2005,7,We Belong Together,Mariah Carey,Pop,3LmvfNUQtglbTrydsdIqFU,72.0,14,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,0.0,3.3566666666666665,4.0
1059,2005-07-09,2005,7,We Belong Together,Mariah Carey,Pop,3LmvfNUQtglbTrydsdIqFU,72.0,13,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,0.0,3.3566666666666665,4.0
1060,2005-07-02,2005,7,Inside Your Heaven,Carrie Underwood,Pop,3w8xlZi49MQuQkyyB5bi5e,40.0,1,0.378,0.565,7.0,-4.734,1.0,0.0312,0.112,1.75e-06,0.203,0.14300000000000002,134.564,0.0,3.7546666666666666,4.0
1061,2005-06-25,2005,6,We Belong Together,Mariah Carey,Pop,3LmvfNUQtglbTrydsdIqFU,72.0,11,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,0.0,3.3566666666666665,4.0
1062,2005-06-18,2005,6,We Belong Together,Mariah Carey,Pop,3LmvfNUQtglbTrydsdIqFU,72.0,10,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,0.0,3.3566666666666665,4.0
1063,2005-06-11,2005,6,We Belong Together,Mariah Carey,Pop,3LmvfNUQtglbTrydsdIqFU,72.0,9,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,0.0,3.3566666666666665,4.0
1064,2005-06-04,2005,6,We Belong Together,Mariah Carey,Pop,3LmvfNUQtglbTrydsdIqFU,72.0,8,0.8370000000000001,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,0.0,3.3566666666666665,4.0
1065,2005-05-28,2005,5,Hollaback Girl,Gwen Stefani,Pop,6LlAj5tVmHwDua5LRjpEvR,3.0,9,0.459,0.389,10.0,-9.459,1.0,0.0601,0.8909999999999999,0.000883,0.107,0.126,76.416,1.0,4.447116666666667,4.0
1066,2005-05-21,2005,5,Hollaback Girl,Gwen Stefani,Pop,6LlAj5tVmHwDua5LRjpEvR,3.0,8,0.459,0.389,10.0,-9.459,1.0,0.0601,0.8909999999999999,0.000883,0.107,0.126,76.416,1.0,4.447116666666667,4.0
1067,2005-05-14,2005,5,Hollaback Girl,Gwen Stefani,Pop,6LlAj5tVmHwDua5LRjpEvR,3.0,7,0.459,0.389,10.0,-9.459,1.0,0.0601,0.8909999999999999,0.000883,0.107,0.126,76.416,1.0,4.447116666666667,4.0
1068,2005-05-07,2005,5,Hollaback Girl,Gwen Stefani,Pop,6LlAj5tVmHwDua5LRjpEvR,3.0,6,0.459,0.389,10.0,-9.459,1.0,0.0601,0.8909999999999999,0.000883,0.107,0.126,76.416,1.0,4.447116666666667,4.0
1069,2005-04-30,2005,4,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,5D2mYZuzcgjpchVY1pmTPh,79.0,13,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,1.0,3.485116666666667,5.0
1070,2005-04-23,2005,4,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,5D2mYZuzcgjpchVY1pmTPh,79.0,12,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,1.0,3.485116666666667,5.0
1071,2005-04-16,2005,4,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,5D2mYZuzcgjpchVY1pmTPh,79.0,11,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,1.0,3.485116666666667,5.0
1072,2005-04-09,2005,4,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,5D2mYZuzcgjpchVY1pmTPh,79.0,10,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,1.0,3.485116666666667,5.0
1073,2005-04-02,2005,4,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,5D2mYZuzcgjpchVY1pmTPh,79.0,9,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,1.0,3.485116666666667,5.0
1074,2005-03-26,2005,3,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,5D2mYZuzcgjpchVY1pmTPh,79.0,8,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,1.0,3.485116666666667,5.0
1075,2005-03-19,2005,3,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,5D2mYZuzcgjpchVY1pmTPh,79.0,7,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,1.0,3.485116666666667,5.0
1076,2005-03-12,2005,3,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,5D2mYZuzcgjpchVY1pmTPh,79.0,6,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,1.0,3.485116666666667,5.0
1077,2005-03-05,2005,3,Candy Shop,50 Cent Featuring Olivia,Hip-Hop/Rap,5D2mYZuzcgjpchVY1pmTPh,79.0,5,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,1.0,3.485116666666667,5.0
1078,2005-02-26,2005,2,Let Me Love You,Mario,R&B/Soul,1wqEeVRfZllPrjgVfhSpOZ,22.0,19,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,0.0,2.73155,4.0
1079,2005-02-19,2005,2,Let Me Love You,Mario,R&B/Soul,1wqEeVRfZllPrjgVfhSpOZ,22.0,18,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,0.0,2.73155,4.0
1080,2005-02-12,2005,2,Let Me Love You,Mario,R&B/Soul,1wqEeVRfZllPrjgVfhSpOZ,22.0,17,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,0.0,2.73155,4.0
1081,2005-02-05,2005,2,Let Me Love You,Mario,R&B/Soul,1wqEeVRfZllPrjgVfhSpOZ,22.0,16,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,0.0,2.73155,4.0
1082,2005-01-29,2005,1,Let Me Love You,Mario,R&B/Soul,1wqEeVRfZllPrjgVfhSpOZ,22.0,15,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,0.0,2.73155,4.0
1083,2005-01-22,2005,1,Let Me Love You,Mario,R&B/Soul,1wqEeVRfZllPrjgVfhSpOZ,22.0,14,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,0.0,2.73155,4.0
1084,2005-01-15,2005,1,Let Me Love You,Mario,R&B/Soul,1wqEeVRfZllPrjgVfhSpOZ,22.0,13,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,0.0,2.73155,4.0
1085,2005-01-08,2005,1,Let Me Love You,Mario,R&B/Soul,1wqEeVRfZllPrjgVfhSpOZ,22.0,12,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,0.0,2.73155,4.0
1086,2005-01-01,2005,1,Let Me Love You,Mario,R&B/Soul,1wqEeVRfZllPrjgVfhSpOZ,22.0,11,0.55,0.736,11.0,-7.96,0.0,0.0535,7.2e-05,0.0549,0.0574,0.25,122.712,0.0,2.73155,4.0
1087,2004-12-25,2004,12,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,Hip-Hop/Rap,2NBQmPrOEEjA8VbeWOQGxO,68.0,13,0.888,0.632,1.0,-3.872,1.0,0.219,0.19,0.0,0.101,0.662,91.979,1.0,4.43445,4.0
